pt::Normals_mean,pt::Normals_std,pt::Normals_min,pt::Normals_p25,pt::Normals_median,pt::Normals_p75,pt::Normals_max,pt::Normals_sum,pt::Normals_count,cell::labels_mean,cell::labels_std,cell::labels_min,cell::labels_p25,cell::labels_median,cell::labels_p75,cell::labels_max,cell::labels_sum,cell::labels_count,case_id
-0.0003558881062307,0.5773501690788215,-1.0,-0.4472136199474334,0.0,0.4472136199474334,1.0,-68.52696663094684,192552.0,6.134199538854615,3.570788396783599,1.0,3.0,5.0,9.0,12.0,787484.0,128376.0,topcow_ct_136
-0.0006086511284838,0.5773499571854782,-1.0,-0.4082483053207397,0.0,0.3784100115299225,1.0,-102.20591479726136,167922.0,5.85426417521169,3.4820017399067016,1.0,3.0,5.0,8.0,12.0,655420.0,111956.0,topcow_ct_137
-0.0014064585912536,0.577348565355834,-1.0,-0.4472136199474334,0.0,0.4423228427767753,1.0,-227.66907800058837,161874.0,5.998758247460894,3.6262073072485914,1.0,3.0,5.0,7.0,12.0,647338.0,107912.0,topcow_ct_138
4.76811159561609e-05,0.5773502765301534,-1.0,-0.4082483053207397,0.0,0.4082483053207397,1.0,7.824471128406003,164100.0,6.0217184643510056,3.755106695865953,1.0,3.0,5.0,11.0,12.0,658776.0,109400.0,topcow_ct_139
0.0009909310576602,0.5773494273248057,-1.0,-0.3279149234294891,0.0,0.4082483053207397,1.0,137.77707239496522,139038.0,6.108688616553033,3.5415367493680243,1.0,3.0,5.0,9.0,12.0,566251.0,92696.0,topcow_ct_140
-5.789271440305397e-05,0.5773502750370754,-1.0,-0.2425356358289718,0.0,0.2425356358289718,1.0,-9.116365737048907,157470.0,6.410592493808345,3.6241498318481984,1.0,3.0,6.0,11.0,12.0,672984.0,104980.0,topcow_ct_141
-0.0003569948350496,0.5773501684927362,-1.0,-0.4472136199474334,0.0,0.4472136199474334,1.0,-56.14529169793241,157272.0,6.48929920268569,3.651293471294553,1.0,3.0,6.0,11.0,12.0,680416.0,104852.0,topcow_ct_142
-0.0009848262305394,0.577349437966175,-1.0,-0.3333333432674408,0.0,0.2425356358289718,1.0,-131.88201983645558,133914.0,6.140676105560285,3.8070131682003416,1.0,3.0,5.0,11.0,12.0,548215.0,89276.0,topcow_ct_143
-0.0001452005719122,0.5773502593939815,-1.0,-0.2425356358289718,0.0,0.2425356358289718,1.0,-22.319360710913315,153714.0,6.192818110850898,3.4592727918924555,1.0,3.0,6.0,9.0,12.0,634640.0,102480.0,topcow_ct_144
0.0002497968833236,0.5773502238296752,-1.0,-0.2425356358289718,0.0,0.4082483053207397,1.0,35.21236786083318,140964.0,5.756788967395931,3.7245535271690313,1.0,3.0,5.0,7.0,12.0,541000.0,93976.0,topcow_ct_145
-0.0006655880044245,0.5773498943444484,-1.0,-0.4082483053207397,0.0,0.4082483053207397,1.0,-145.1966919892002,218148.0,5.560318508127733,3.6365782646039935,1.0,3.0,5.0,7.0,12.0,808626.0,145428.0,topcow_ct_146
0.0003012921267115,0.5773501997165813,-1.0,-0.4082483053207397,0.0,0.4082483053207397,1.0,50.862931662937626,168816.0,5.699637475120841,3.655032132734591,1.0,3.0,5.0,7.0,12.0,641460.0,112544.0,topcow_ct_147
8.033643397934797e-05,0.5773502708497723,-1.0,-0.1961161345243454,0.0,0.1961161345243454,1.0,12.258215115172789,152586.0,6.352286579371633,3.633919913093953,1.0,4.0,6.0,11.0,12.0,646180.0,101724.0,topcow_ct_148
-5.9497323299991375e-05,0.5773502732109155,-1.0,-0.1643989831209182,0.0,0.1643989831209182,1.0,-6.976180151570588,117252.0,5.899114727254119,3.592524595494726,1.0,3.0,5.0,7.0,12.0,461122.0,78168.0,topcow_ct_149
-0.0007986307513459,0.5773497256500095,-1.0,-0.2425356358289718,0.0,0.2425356358289718,1.0,-101.53312194161116,127134.0,6.363319962246343,3.630270593158256,1.0,3.0,6.0,11.0,12.0,539355.0,84760.0,topcow_ct_150
-0.0007602887100133,0.5773497748868358,-1.0,-0.1622214168310165,0.0,0.1270001232624054,1.0,-106.4480222889688,140010.0,6.381807858765051,3.47292706133192,1.0,3.0,6.0,9.0,12.0,595729.0,93348.0,topcow_ct_151
0.0004306922615276,0.5773501161253715,-1.0,-0.2425356358289718,0.0,0.2425356358289718,1.0,68.58085157210007,159234.0,5.974549770175571,3.722009841342689,1.0,3.0,5.0,9.0,12.0,634306.0,106168.0,topcow_ct_152
-0.0005154866552188,0.5773500475242149,-1.0,-0.2357022613286972,0.0,0.2357022613286972,1.0,-70.47218063496985,136710.0,6.079748946629214,3.541125733555448,1.0,3.0,5.0,7.0,12.0,554084.0,91136.0,topcow_ct_153
-0.0006105910053515,0.5773499554803244,-1.0,-0.4082483053207397,0.0,0.4082483053207397,1.0,-93.07605049177072,152436.0,5.807400118086991,3.867509629365337,1.0,3.0,5.0,11.0,12.0,590148.0,101620.0,topcow_ct_154
