case_id,component_1__segment__start__mean,component_1__segment__start__std,component_1__segment__start__min,component_1__segment__start__max,component_1__segment__start__count,component_1__segment__end__mean,component_1__segment__end__std,component_1__segment__end__min,component_1__segment__end__max,component_1__segment__end__count,component_1__radius__mean__mean,component_1__radius__mean__std,component_1__radius__mean__min,component_1__radius__mean__max,component_1__radius__mean__count,component_1__radius__sd__mean,component_1__radius__sd__std,component_1__radius__sd__min,component_1__radius__sd__max,component_1__radius__sd__count,component_1__radius__median__mean,component_1__radius__median__std,component_1__radius__median__min,component_1__radius__median__max,component_1__radius__median__count,component_1__radius__min__mean,component_1__radius__min__std,component_1__radius__min__min,component_1__radius__min__max,component_1__radius__min__count,component_1__radius__q1__mean,component_1__radius__q1__std,component_1__radius__q1__min,component_1__radius__q1__max,component_1__radius__q1__count,component_1__radius__q3__mean,component_1__radius__q3__std,component_1__radius__q3__min,component_1__radius__q3__max,component_1__radius__q3__count,component_1__radius__max__mean,component_1__radius__max__std,component_1__radius__max__min,component_1__radius__max__max,component_1__radius__max__count,component_1__length__mean,component_1__length__std,component_1__length__min,component_1__length__max,component_1__length__count,component_1__tortuosity__mean,component_1__tortuosity__std,component_1__tortuosity__min,component_1__tortuosity__max,component_1__tortuosity__count,component_1__volume__mean,component_1__volume__std,component_1__volume__min,component_1__volume__max,component_1__volume__count,component_1__curvature__mean__mean,component_1__curvature__mean__std,component_1__curvature__mean__min,component_1__curvature__mean__max,component_1__curvature__mean__count,component_1__curvature__sd__mean,component_1__curvature__sd__std,component_1__curvature__sd__min,component_1__curvature__sd__max,component_1__curvature__sd__count,component_1__curvature__median__mean,component_1__curvature__median__std,component_1__curvature__median__min,component_1__curvature__median__max,component_1__curvature__median__count,component_1__curvature__min__mean,component_1__curvature__min__std,component_1__curvature__min__min,component_1__curvature__min__max,component_1__curvature__min__count,component_1__curvature__q1__mean,component_1__curvature__q1__std,component_1__curvature__q1__min,component_1__curvature__q1__max,component_1__curvature__q1__count,component_1__curvature__q3__mean,component_1__curvature__q3__std,component_1__curvature__q3__min,component_1__curvature__q3__max,component_1__curvature__q3__count,component_1__curvature__max__mean,component_1__curvature__max__std,component_1__curvature__max__min,component_1__curvature__max__max,component_1__curvature__max__count,component_1_bifurcation__bifurcation__midpoint__mean,component_1_bifurcation__bifurcation__midpoint__std,component_1_bifurcation__bifurcation__midpoint__min,component_1_bifurcation__bifurcation__midpoint__max,component_1_bifurcation__bifurcation__midpoint__count,component_1_bifurcation__angles__pair1__mean,component_1_bifurcation__angles__pair1__std,component_1_bifurcation__angles__pair1__min,component_1_bifurcation__angles__pair1__max,component_1_bifurcation__angles__pair1__count,component_1_bifurcation__angles__pair2__mean,component_1_bifurcation__angles__pair2__std,component_1_bifurcation__angles__pair2__min,component_1_bifurcation__angles__pair2__max,component_1_bifurcation__angles__pair2__count,component_1_bifurcation__angles__pair3__mean,component_1_bifurcation__angles__pair3__std,component_1_bifurcation__angles__pair3__min,component_1_bifurcation__angles__pair3__max,component_1_bifurcation__angles__pair3__count
DUKE_508,226.7395061728395,112.3682000829398,17.0,440.0,810.0,226.7395061728395,112.3682000829398,17.0,440.0,810.0,1.179059816285974,0.20666555518313254,1.0,1.894775403809648,270.0,0.10965574584978546,0.10111931867686803,0.0,0.46682573463583815,270.0,1.1614047329186132,0.22762500708621705,1.0,2.0,270.0,1.0752784179627612,0.17018081281004274,1.0,1.7320508075688772,270.0,1.12339328296172,0.19874315373217727,1.0,1.8660254037844386,270.0,1.219428260879785,0.2601287112170443,1.0,2.1770509831248424,270.0,1.3642703589175278,0.29481271330658015,1.0,2.23606797749979,270.0,15.22788681502722,26.085877782669048,1.0,199.66661568379203,270.0,1.1746387413033883,0.2916452951080926,1.0,3.1462643699419726,270.0,51.75483008580519,80.10965866583369,6.283185307179586,622.0353454107792,270.0,0.4866254348125956,0.46828742360026443,0.0,2.5261129449194053,270.0,0.23250641927041313,0.22231978650800238,0.0,0.6801747514488757,270.0,0.48916770279829885,0.4829925848334588,0.0,2.5261129449194053,270.0,0.14952770401197743,0.40552299183814206,0.0,2.5261129449194053,270.0,0.34462085790066427,0.4471854925116977,0.0,2.5261129449194053,270.0,0.6346957472955168,0.5671666484902881,0.0,2.5261129449194053,270.0,0.8505124737221458,0.7359091519223868,0.0,2.5261129449194053,270.0,227.5648148148148,113.3699918774763,23.0,426.0,216.0,106.9481164898322,35.55421731731759,35.26438968275467,180.0,72.0,123.04086715599846,34.45207314670568,45.0,180.0,72.0,106.7507993932803,40.44400290310494,35.26438968275467,180.0,72.0
DUKE_512,128.5,69.88334116618222,10.0,290.0,306.0,128.5,69.88334116618222,10.0,290.0,306.0,1.3776131898164288,0.3316422720559352,1.0,2.7322503211401026,102.0,0.16683506840015414,0.08315449270518893,0.0,0.3660254037844386,102.0,1.3578707484710228,0.36700826777020573,1.0,2.8284271247461903,102.0,1.1872362258554026,0.2840179966973781,1.0,2.23606797749979,102.0,1.2935139526699209,0.33145195951349676,1.0,2.449489742783178,102.0,1.4485051300150122,0.38167552505138275,1.0,3.0,102.0,1.678423854290208,0.3522354836438839,1.0,3.1622776601683795,102.0,25.10154501005037,46.25673578718138,1.0,284.52156422862504,102.0,1.198392819713536,0.34742361705430597,1.0,3.1462643699419726,102.0,100.16136577915695,148.28020684584604,9.42477796076938,895.3539062730911,102.0,0.4758852386970405,0.45435550170769673,0.0,2.5261129449194053,102.0,0.24434071476671232,0.21985575503279547,0.0,0.6213546764797763,102.0,0.5118019862824866,0.48398718750773734,0.0,2.5261129449194053,102.0,0.08573631718230765,0.37423925202482444,0.0,2.5261129449194053,102.0,0.3178647728512159,0.45683621783124684,0.0,2.5261129449194053,102.0,0.6112417685798586,0.5277724154493805,0.0,2.5261129449194053,102.0,0.8857201245964695,0.7552719823626236,0.0,2.5261129449194053,102.0,128.75,67.33619896070903,34.0,262.0,84.0,106.3624739647607,36.0626074926014,35.26438968275467,179.99999879258172,28.0,120.24466876301595,32.94483550754347,45.0,180.0,28.0,101.97372820295553,36.673546262988594,35.26438968275467,180.0,28.0
DUKE_514,197.38888888888889,107.01923791520204,32.0,415.0,648.0,197.38888888888889,107.01923791520203,32.0,415.0,648.0,1.2558391750361044,0.2775696507983083,1.0,2.23606797749979,216.0,0.1319357264771368,0.10369344645311099,0.0,0.3660254037844386,216.0,1.248124279985994,0.2941015041002564,1.0,2.23606797749979,216.0,1.1231692415305115,0.25012982419905444,1.0,2.23606797749979,216.0,1.17899355142654,0.27822087304401805,1.0,2.23606797749979,216.0,1.3109319177467975,0.3272697116121941,1.0,2.23606797749979,216.0,1.4917031610665452,0.3559122519890659,1.0,2.449489742783178,216.0,16.927302975513946,21.514097405739324,1.0,91.52885380721517,216.0,1.2471893216383918,0.3238665756238483,1.0,3.1462643699419726,216.0,65.39166930805422,82.11006945411289,6.283185307179586,411.54863762026287,216.0,0.5440221784376804,0.5132911282784236,0.0,2.5261129449194053,216.0,0.22561685753749328,0.21360025813868194,0.0,0.5909545872820647,216.0,0.5683799512332591,0.5205627950769749,0.0,2.5261129449194053,216.0,0.20630217472273735,0.49422338080862516,0.0,2.5261129449194053,216.0,0.41080955247608714,0.5105818545239905,0.0,2.5261129449194053,216.0,0.6559407721462849,0.5654809446902769,0.0,2.5261129449194053,216.0,0.9232671942758701,0.7589019856816209,0.0,2.5261129449194053,216.0,196.03571428571428,107.56724878049118,45.0,404.0,168.0,109.30890253618927,30.168841271515106,54.73561031724534,179.99999879258172,56.0,121.49897203615127,36.58427998438494,60.00000000000001,180.0,56.0,106.86083620231216,38.72252613164321,35.26438968275467,180.0,56.0
DUKE_517,231.27450980392157,132.7827719007575,41.0,468.0,918.0,231.27450980392157,132.7827719007575,41.0,468.0,918.0,1.1576676908803503,0.19131541066697744,1.0,1.8455830868604406,306.0,0.0983472872529722,0.09968786991653845,0.0,0.36019098398199556,306.0,1.137081709758124,0.2068237934386636,1.0,1.8660254037844386,306.0,1.073914057483103,0.17238077934587567,1.0,1.7320508075688772,306.0,1.101833438053425,0.18257936927769594,1.0,1.7320508075688772,306.0,1.1998007968337163,0.236040483042587,1.0,2.0590169943749475,306.0,1.3142651379091337,0.26475038846377363,1.0,2.23606797749979,306.0,11.029609743841947,15.198889553300726,1.0,75.02166371601677,306.0,1.1555132267495645,0.23088495978216528,1.0,2.414213562373095,306.0,38.80790925022686,51.65470236408478,6.283185307179586,285.88493147667117,306.0,0.44846452591074026,0.49738397683005814,0.0,2.356194490192345,306.0,0.18398376405284508,0.22989573933956864,0.0,0.7901523669471079,306.0,0.4695631821953444,0.5161812542684668,0.0,2.356194490192345,306.0,0.16777897863944524,0.44756625695994623,0.0,2.356194490192345,306.0,0.33923099073738844,0.47269696660576915,0.0,2.356194490192345,306.0,0.5624113605200282,0.5873736452261421,0.0,2.356194490192345,306.0,0.7384744330651571,0.7499980591882525,0.0,2.356194490192345,306.0,232.18930041152262,133.69502319489158,51.0,465.0,243.0,102.83297801761817,36.05086860657651,35.26438968275467,180.0,81.0,120.83510976284511,34.48378066268566,60.00000000000001,180.0,81.0,106.85809100951748,34.045552591801346,35.26438968275467,179.99999879258172,81.0
DUKE_521,216.56704980842912,125.16129175028136,25.0,427.0,522.0,216.56704980842912,125.16129175028136,25.0,427.0,522.0,1.2971573815415256,0.23742542656834045,1.0,2.118033988749895,174.0,0.1376878804853469,0.10778892737293205,0.0,0.3660254037844386,174.0,1.2863748503284347,0.2563225701415961,1.0,2.118033988749895,174.0,1.1529752964932727,0.24789627544075646,1.0,2.0,174.0,1.2154678848616072,0.24989725309806135,1.0,2.0590169943749475,174.0,1.3491583410566752,0.2633063030309441,1.0,2.1770509831248424,174.0,1.5240979947730224,0.3200197785304714,1.0,2.23606797749979,174.0,16.49844813248497,27.050466663780266,1.0,132.11318232912407,174.0,1.2558947733407437,0.41862386913832217,1.0,3.1462643699419726,174.0,64.09571218530901,94.83031526858142,6.283185307179586,464.9557127312894,174.0,0.5367730081743419,0.5860452391328677,0.0,2.5261129449194053,174.0,0.2034911904881506,0.24236011094560675,0.0,0.722396582564816,174.0,0.5486488254867292,0.6030800655897666,0.0,2.5261129449194053,174.0,0.22088597472805846,0.5495380015428659,0.0,2.5261129449194053,174.0,0.4261328275442079,0.5711491590472824,0.0,2.5261129449194053,174.0,0.6554605785858229,0.6636823562557531,0.0,2.5261129449194053,174.0,0.8625232232004146,0.8222168879141488,0.0,2.5261129449194053,174.0,217.17037037037036,123.54201808775895,44.0,419.0,135.0,104.43269379187758,29.400137025121314,35.26438968275467,144.73561031724532,45.0,123.99999983901091,40.19440634781799,35.26438968275467,180.0,45.0,106.56730618129092,34.93640396244905,35.26438968275467,180.0,45.0
DUKE_525,184.35709818636647,94.50184752202156,20.0,458.0,3198.0,184.35709818636647,94.50184752202156,20.0,458.0,3198.0,1.3345361850216442,0.3190319627005264,1.0,2.23606797749979,1066.0,0.13552290117114849,0.10142439838875726,0.0,0.5296489498298363,1066.0,1.319595484120722,0.34661732985316346,1.0,2.23606797749979,1066.0,1.1950805692946922,0.31162599875596597,1.0,2.23606797749979,1066.0,1.2526414276768614,0.32907268648434584,1.0,2.23606797749979,1066.0,1.4014775377090252,0.34689771652889,1.0,2.23606797749979,1066.0,1.5432337665986027,0.34820080491249544,1.0,2.449489742783178,1066.0,13.407499303430386,17.592239697479748,1.0,126.47677888087347,1066.0,1.1655433294221533,0.23917261745631926,1.0,3.1462643699419726,1066.0,56.08892249823728,67.35197408628673,6.283185307179586,424.1150082346221,1066.0,0.48384533319344747,0.45405980595780154,0.0,2.5261129449194053,1066.0,0.2195069227821665,0.22054595386007275,0.0,0.7800127524021,1066.0,0.5039999252074324,0.46692673953490754,0.0,2.5261129449194053,1066.0,0.1498030337397327,0.38567393298548147,0.0,2.5261129449194053,1066.0,0.3467936157471424,0.4298752826653605,0.0,2.5261129449194053,1066.0,0.6135811741575986,0.5414541886264612,0.0,2.5261129449194053,1066.0,0.8218731097169921,0.7153356103350688,0.0,2.5261129449194053,1066.0,184.48361581920904,93.85268545820526,27.0,458.0,885.0,105.87956342294144,36.49461195576768,35.26438968275467,180.0,295.0,122.2497560088413,35.415551032438195,35.26438968275467,180.0,295.0,106.48435550128345,37.50819350465697,35.26438968275467,180.0,295.0
DUKE_527,167.02018093249825,74.69476470189346,34.0,390.0,2874.0,167.02018093249825,74.69476470189346,34.0,390.0,2874.0,1.2495968426198212,0.2686888548649065,1.0,2.6389584337646843,958.0,0.12445634518404243,0.09957624558621393,0.0,0.5481881585886565,958.0,1.228763286964049,0.289630075540498,1.0,2.6389584337646843,958.0,1.1322014127787239,0.24596731317028342,1.0,2.449489742783178,958.0,1.1789957072151531,0.26461604851281917,1.0,2.544224088273931,958.0,1.2987457099008717,0.30872830215090175,1.0,2.8284271247461903,958.0,1.4444222080296996,0.32832753991761604,1.0,2.8284271247461903,958.0,11.406398421663495,13.631158529128815,1.0,82.45778599534968,958.0,1.1439344885106937,0.2173321779737759,1.0,3.1462643699419726,958.0,44.336464171747394,51.30692884145516,6.283185307179586,458.67252742410994,958.0,0.44443113830337366,0.4268973995692082,0.0,2.5261129449194053,958.0,0.21289213796632592,0.2179410561660173,0.0,0.7117670553058525,958.0,0.46486518865216286,0.44487771638469514,0.0,2.5261129449194053,958.0,0.12148998996067338,0.32779359737330555,0.0,2.5261129449194053,958.0,0.3203981306187598,0.3962743590287202,0.0,2.5261129449194053,958.0,0.5764253847432399,0.5296174498156938,0.0,2.5261129449194053,958.0,0.7635623439640423,0.7006513783527395,0.0,2.5261129449194053,958.0,166.8148148148148,74.70815203011635,51.0,383.0,783.0,106.12925517030835,38.244564154177176,35.26438968275467,180.0,261.0,121.70784038998043,32.01402529482438,35.26438968275467,180.0,261.0,104.5584636331513,36.12484882568489,35.26438968275467,180.0,261.0
DUKE_530,223.03125,113.19068921642518,41.0,459.0,864.0,223.03125,113.19068921642518,41.0,459.0,864.0,1.335389303525111,0.37890941092472114,1.0,2.404041409933238,288.0,0.15219321184242174,0.12369613173681993,0.0,0.5136883620680573,288.0,1.3189071457664185,0.39313666646789525,1.0,2.342778860141484,288.0,1.178892636549978,0.3422814571849992,1.0,2.23606797749979,288.0,1.2447186806726753,0.37026234632227983,1.0,2.289423418820637,288.0,1.409204524098479,0.4232527676805649,1.0,2.449489742783178,288.0,1.564830358629673,0.4517562688980723,1.0,2.8284271247461903,288.0,12.726964338559567,18.277508619276368,1.0,118.60259244957363,288.0,1.2360383352456046,0.3583689290182157,1.0,3.1462643699419726,288.0,58.31581363226053,74.83865890458698,6.283185307179586,420.9734155810323,288.0,0.5728902355836216,0.5727543028248074,0.0,2.5261129449194053,288.0,0.2166486539100678,0.21957653623471138,0.0,0.7800127524021,288.0,0.5941356784080614,0.5858733150979205,0.0,2.5261129449194053,288.0,0.23491316022329034,0.5684741463563284,0.0,2.5261129449194053,288.0,0.4425096072693706,0.5728866481649723,0.0,2.5261129449194053,288.0,0.6992527749738904,0.6262762451918675,0.0,2.5261129449194053,288.0,0.905835342050609,0.7631083733225245,0.0,2.5261129449194053,288.0,222.84583333333333,113.52443378397544,45.0,430.0,240.0,112.20703658599601,40.09578223448212,35.26438968275467,180.0,80.0,120.76623177533247,31.153500390132194,60.00000000000001,180.0,80.0,103.29626813411114,36.07953285248346,35.26438968275467,180.0,80.0
DUKE_534,185.11321671525752,79.27671892498363,42.0,428.0,2058.0,185.11321671525752,79.27671892498363,42.0,428.0,2058.0,1.344004667907948,0.3504366121662962,1.0,2.6389584337646843,686.0,0.14069598809496375,0.10874383456211378,0.0,0.5773836964903691,686.0,1.3240599018169572,0.3768686548417314,1.0,2.6389584337646843,686.0,1.1997663847320976,0.325192445238278,1.0,2.449489742783178,686.0,1.263794977916985,0.3567290699035929,1.0,2.544224088273931,686.0,1.4091992467089316,0.38034916748450875,1.0,2.733692779255437,686.0,1.574931783266379,0.4048515121153058,1.0,2.8284271247461903,686.0,14.73545137575649,19.93322304742727,1.0,120.30933475183069,686.0,1.1797146392211586,0.24307017429967623,1.0,3.1462643699419726,686.0,64.48966144001672,86.07576216952029,6.283185307179586,678.5840131753952,686.0,0.4997560117159755,0.464179533304079,0.0,2.5261129449194053,686.0,0.2277820046949364,0.22883033650512752,0.0,0.7853981528607362,686.0,0.4998843892178376,0.4724359881187353,0.0,2.5261129449194053,686.0,0.1488106732213062,0.397984969047267,0.0,2.5261129449194053,686.0,0.3655939431349114,0.4432767415484341,0.0,2.5261129449194053,686.0,0.6340225054265699,0.5557643924290218,0.0,2.5261129449194053,686.0,0.8661940887946891,0.7398532197510754,0.0,2.5261129449194053,686.0,184.2948717948718,77.72412382427326,58.0,389.0,546.0,107.32196198702395,36.508768954443966,35.26438968275467,180.0,182.0,118.0639774152914,32.85428302407756,35.26438968275467,180.0,182.0,107.33661747265609,37.392011980418566,35.26438968275467,180.0,182.0
DUKE_535,142.49659863945578,43.58713598993281,21.0,246.0,588.0,142.49659863945578,43.58713598993281,21.0,246.0,588.0,1.2769997305062635,0.33867357683573496,1.0,2.327158640496357,196.0,0.13758739331081998,0.1113155837987217,0.0,0.4929018045132805,196.0,1.2541499040775157,0.3550498109793486,1.0,2.23606797749979,196.0,1.1437910062561967,0.28195254219150667,1.0,2.0,196.0,1.1933369877604687,0.30973215050654646,1.0,2.0590169943749475,196.0,1.326119172178204,0.38516064625967605,1.0,2.449489742783178,196.0,1.5059106299393514,0.4490221929233651,1.0,2.8284271247461903,196.0,19.70034696663005,27.46080723095151,1.0,176.54978856537298,196.0,1.2399561928882044,0.26898335099917686,1.0,2.414213562373095,196.0,85.65648541216252,126.87646426930307,6.283185307179586,603.1857894892402,196.0,0.609476746000636,0.5229614892304781,0.0,2.356194490192345,196.0,0.259713581204074,0.2299506187924881,0.0,0.7853981528607362,196.0,0.6313225997915606,0.5321860904976063,0.0,2.356194490192345,196.0,0.23443012368831037,0.5322458223067666,0.0,2.356194490192345,196.0,0.42860265083897736,0.5426073281953179,0.0,2.356194490192345,196.0,0.7548855696827443,0.5785193894077498,0.0,2.356194490192345,196.0,1.0508965388031348,0.7425176635133752,0.0,2.356194490192345,196.0,144.23076923076923,43.03082469308784,58.0,244.0,156.0,103.21375225888534,31.1781224435567,45.0,180.0,52.0,122.64191350605998,35.295817102440495,35.26438968275467,180.0,52.0,102.31786111842484,34.63626319753683,35.26438968275467,180.0,52.0
DUKE_539,147.44954954954954,49.45403430263403,19.0,250.0,1110.0,147.44954954954954,49.45403430263403,19.0,250.0,1110.0,1.3401132116773984,0.3604748419685605,1.0,2.342778860141484,370.0,0.13521477877339327,0.10511186762396962,0.0,0.41024635224343886,370.0,1.3210086984506995,0.38367533500100587,1.0,2.342778860141484,370.0,1.1985241819754753,0.3308862813202806,1.0,2.23606797749979,370.0,1.2663965679337843,0.3595668110312709,1.0,2.289423418820637,370.0,1.3961903808014897,0.39750337361257454,1.0,2.3961343014623306,370.0,1.5569922795357032,0.4127585687309348,1.0,2.449489742783178,370.0,13.018549052261836,16.72046404920523,1.0,132.96618900132307,370.0,1.1695327866770864,0.21474924069210577,1.0,2.7243214480483786,370.0,63.273374201489574,89.61582215730562,6.283185307179586,603.1857894892402,370.0,0.5121796399132861,0.4366796914615206,0.0,2.356194490192345,370.0,0.2515074815680923,0.229364592261069,0.0,0.7853981528607362,370.0,0.5282047419694843,0.45484816123308497,0.0,2.356194490192345,370.0,0.13098810084679657,0.34002127970671975,0.0,2.356194490192345,370.0,0.37327661570147713,0.40797577881822955,0.0,2.356194490192345,370.0,0.6818622646419646,0.5614551506805708,0.0,2.356194490192345,370.0,0.880606669112855,0.7123006056340476,0.0,2.356194490192345,370.0,147.29666666666665,48.99423764303535,28.0,246.0,300.0,103.89735607902408,33.46214973514825,45.0,180.0,100.0,126.36057545449415,32.66981433364306,35.26438968275467,180.0,100.0,103.67379507144791,35.75629124220834,35.26438968275467,180.0,100.0
DUKE_541,183.61002178649238,80.98530211602012,46.0,376.0,918.0,183.61002178649238,80.98530211602014,46.0,376.0,918.0,1.1331479819436618,0.171352905345782,1.0,1.994686464178111,306.0,0.08907721883845057,0.0977537630068928,0.0,0.44688227713740586,306.0,1.1152358483682638,0.18563559113679942,1.0,2.0,306.0,1.058930209510005,0.14985880374639107,1.0,1.7320508075688772,306.0,1.0840552402590709,0.1667863068314387,1.0,2.0,306.0,1.1638630333577418,0.213743547784446,1.0,2.0,306.0,1.2814772607353362,0.2650176048338188,1.0,2.23606797749979,306.0,10.812199152690178,14.08616479811525,1.0,77.75031473523364,306.0,1.1534443504309295,0.18990730239795925,1.0,1.9318516525781364,306.0,34.68071890139321,39.4497905029207,6.283185307179586,210.48670779051614,306.0,0.4659251150879169,0.4630094340497582,0.0,2.186276035465284,306.0,0.18896422789514639,0.21100775644859082,0.0,0.6051302733994539,306.0,0.4801012640870837,0.4681736215598419,0.0,2.186276035465284,306.0,0.15658271733381685,0.3758106663631553,0.0,2.186276035465284,306.0,0.3647392577801597,0.4330969617913266,0.0,2.186276035465284,306.0,0.5819389597636578,0.5595430011716399,0.0,2.186276035465284,306.0,0.7608093051679847,0.7287741657833399,0.0,2.186276035465284,306.0,183.6201550387597,80.8285767447418,49.0,339.0,258.0,106.97059554665394,37.467291951882345,35.26438968275467,180.0,86.0,124.17682351743964,35.073226756762786,35.26438968275467,180.0,86.0,103.32625062675984,39.799668625877345,35.26438968275467,180.0,86.0
DUKE_543,148.1346153846154,136.88836395541637,26.0,410.0,156.0,148.1346153846154,136.88836395541637,26.0,410.0,156.0,1.4161885012422768,0.3724664363910433,1.0,2.23606797749979,52.0,0.16962084026633775,0.10625315322092556,0.0,0.3220937663877513,52.0,1.3942286949662344,0.40067547013523536,1.0,2.23606797749979,52.0,1.2200518981437831,0.35617128073494,1.0,2.23606797749979,52.0,1.3186417621579571,0.38297429456229654,1.0,2.23606797749979,52.0,1.50372580622907,0.42381261917016155,1.0,2.23606797749979,52.0,1.6878059016748064,0.3889874525890183,1.0,2.23606797749979,52.0,23.272651532112825,32.7921887496221,1.0,147.0803452892492,52.0,1.1622731491550977,0.17079474039134682,1.0,1.6496749974564555,52.0,104.1558795151693,132.33669109305862,9.424777960769381,530.9291584566749,52.0,0.4555366771036847,0.3706715241164496,0.0,1.1344640137963142,52.0,0.25801394624646945,0.2079722577596844,0.0,0.5074375178104431,52.0,0.49162421290854924,0.40302365577803,0.0,1.0471975511965979,52.0,0.07048445056130946,0.24684964937075365,0.0,1.0471975511965979,52.0,0.28450340404839136,0.34823373576986455,0.0,1.0471975511965979,52.0,0.5874513058461113,0.4539328543102871,0.0,1.3089969389957472,52.0,0.8719547074629538,0.6980468788806516,0.0,1.9106332362490186,52.0,147.35714285714286,137.8133350083454,27.0,378.0,42.0,105.43268276650133,38.00355309497528,35.26438968275467,135.0,14.0,107.40557511330191,23.67946915404413,54.73561031724534,144.73561031724532,14.0,115.7709405600604,34.05297408319106,45.0,179.99999879258172,14.0
DUKE_545,155.16666666666666,78.45681756369055,46.0,241.0,6.0,155.16666666666666,78.45681756369055,46.0,241.0,6.0,1.0690355937288492,1.5700924586837752e-16,1.0690355937288492,1.0690355937288494,2.0,0.15436828044476497,2.7755575615628914e-17,0.15436828044476494,0.154368280444765,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,2.0,15.681433796945203,0.0,15.681433796945203,15.681433796945203,2.0,1.3397553048398556,0.0,1.3397553048398556,1.3397553048398556,2.0,43.98229715025711,0.0,43.98229715025711,43.98229715025711,2.0,0.8561342296790383,1.1102230246251565e-16,0.8561342296790382,0.8561342296790384,2.0,0.44548209008349604,0.0,0.44548209008349604,0.44548209008349604,2.0,0.7853981633974483,0.0,0.7853981633974483,0.7853981633974483,2.0,2.1073424255447017e-08,0.0,2.1073424255447017e-08,2.1073424255447017e-08,2.0,0.6154797086703876,0.0,0.6154797086703876,0.6154797086703876,2.0,1.0242273179285757,0.0,1.0242273179285757,1.0242273179285757,2.0,1.5707963267948966,0.0,1.5707963267948966,1.5707963267948966,2.0,,,,,,,,,,,,,,,,,,,,
DUKE_546,190.15412186379928,100.02312228665336,37.0,376.0,558.0,190.15412186379928,100.02312228665336,37.0,376.0,558.0,1.2122311798957468,0.20726398447145508,1.0,1.8423317164777393,186.0,0.1280734104719189,0.09392873812647591,0.0,0.3557403928106491,186.0,1.1899085267546694,0.2333324048333767,1.0,1.7320508075688772,186.0,1.0993309998177339,0.1969344581243489,1.0,1.7320508075688772,186.0,1.1362300969834322,0.21200143733225005,1.0,1.7320508075688772,186.0,1.2708396631859058,0.24850493047264594,1.0,1.8660254037844386,186.0,1.4115045699175948,0.26864656732220515,1.0,2.23606797749979,186.0,15.371947454069545,22.877728185922837,1.0,124.96958878967506,186.0,1.2004991392476676,0.31390260747502063,1.0,3.1462643699419726,186.0,54.4542726622231,78.58281848838897,6.283185307179586,493.23004661359755,186.0,0.503815879941579,0.5019502955234048,0.0,2.5261129449194053,186.0,0.2304216619246537,0.23133757625145074,0.0,0.6695298292401147,186.0,0.5180431084067256,0.519480967502178,0.0,2.5261129449194053,186.0,0.14737042200152503,0.4305497074071839,0.0,2.5261129449194053,186.0,0.3672451039145648,0.4793468373107805,0.0,2.5261129449194053,186.0,0.6408292876174414,0.5943021432511134,0.0,2.5261129449194053,186.0,0.8866858517191865,0.7923208179699245,0.0,2.5261129449194053,186.0,190.00641025641025,99.03084839214287,37.0,361.0,156.0,106.5282926580703,38.053178066607785,35.26438968275467,180.0,52.0,122.40893052438304,25.87969558907234,70.52877936550931,180.0,52.0,100.921313155682,40.68748268074662,35.26438968275467,180.0,52.0
DUKE_552,129.2782738095238,67.02332752657504,9.0,274.0,672.0,129.2782738095238,67.02332752657504,9.0,274.0,672.0,1.208572243199402,0.28501846206600867,1.0,2.23606797749979,224.0,0.11794840180161113,0.12576317478481608,0.0,0.5419925306714867,224.0,1.1947436014417325,0.30763068243258346,1.0,2.23606797749979,224.0,1.0961348987347501,0.23961814456407687,1.0,2.23606797749979,224.0,1.1354182453550947,0.2608580267155726,1.0,2.23606797749979,224.0,1.2495405908014419,0.33265887264620203,1.0,2.23606797749979,224.0,1.4073160160864338,0.40288804117738614,1.0,2.8284271247461903,224.0,13.254107232767065,22.63006295308366,1.0,127.71601977964075,224.0,1.1890967753939223,0.2638199896794279,1.0,2.414213562373095,224.0,47.320239344696255,69.34070303997353,6.283185307179586,361.2831551628262,224.0,0.48207057596733305,0.5194482909246809,0.0,2.356194490192345,224.0,0.2138007451663386,0.23571408762978227,0.0,0.7853981528607362,224.0,0.48105189087143263,0.5233807680769285,0.0,2.356194490192345,224.0,0.16702968322726428,0.4535167915627163,0.0,2.356194490192345,224.0,0.36616901323688966,0.48911351398738423,0.0,2.356194490192345,224.0,0.5975164347364748,0.6071713147623621,0.0,2.356194490192345,224.0,0.8055704011773229,0.7770785488251352,0.0,2.356194490192345,224.0,128.70491803278688,66.46055839975682,23.0,269.0,183.0,106.30280685605989,36.9794418743763,35.26438968275467,180.0,61.0,119.18899628407243,36.459521873464645,35.26438968275467,180.0,61.0,101.64367851938943,32.610075342947276,35.26438968275467,180.0,61.0
